Emmett	boy	66.65616417	168.0140297
Eli	boy	67.5994242	177.7664258
Nicholas	boy	68.24594409	193.277624
Wilson	boy	64.80862144	162.3795406
Alva	boy	67.49221827	183.3838244
Harley	boy	68.18073071	181.0560953
Newton	boy	69.5533849	210.871799
Timothy	boy	66.40224967	165.5684991
Marvin	boy	66.59215711	196.1484498
Ross	boy	71.93588658	202.0464252
Curtis	boy	68.28704173	170.4136025
Edmund	boy	69.9554512	201.9480853
Jeff	boy	71.85112915	193.3869846
Elias	boy	65.75549864	179.8556896
Harrison	boy	67.03185208	156.489935
Stanley	boy	76.70983486	235.0354188
Columbus	boy	72.57112137	230.560535
Lon	boy	69.7288049	203.895655
Ora	boy	72.799224	218.2163966
Ollie	boy	72.53935407	222.6671779
Russell	boy	72.29474338	208.4748659
Pearl	boy	67.25332482	180.77978
Solomon	boy	75.94446038	231.9247485
Arch	boy	66.31623192	170.5938581
Asa	boy	71.15605349	188.2714563
Clayton	boy	71.19220229	196.0615292
Enoch	boy	72.19751201	214.6035842
Irving	boy	75.14082143	224.1242713
Mathew	boy	64.41152936	158.5793973
Nathaniel	boy	64.73442436	166.5011147
Scott	boy	63.41458714	160.1406156
Hubert	boy	67.84866523	176.1726343
Lemuel	boy	65.93178483	174.4852947
Andy	boy	70.96655044	193.9064988
Ellis	boy	67.58074728	186.9916067
Emanuel	boy	68.58927044	173.5957961
Joshua	boy	70.32475344	193.3465603
Millard	boy	72.39448041	208.436509
Vernon	boy	70.82085671	206.0329778
Wade	boy	65.90330126	172.575231
Cyrus	boy	74.79537502	232.6354028
Miles	boy	67.68091903	177.2401455
Rudolph	boy	67.15596277	175.6466902
Sherman	boy	71.77484122	212.6261023
Austin	boy	64.66523194	166.969204
Bill	boy	68.12276836	196.4144153
Chas	boy	66.78692724	165.4312422
Lonnie	boy	66.80584984	176.5658186
Monroe	boy	67.8860138	174.6520347
Byron	boy	69.17357692	195.2375293
Edd	boy	70.22492333	205.6844384
Emery	boy	64.85579918	158.3414424
Grant	boy	67.82109327	169.0810083
Jerome	boy	63.44024747	135.6558759
Max	boy	71.84843485	218.1574695
Mose	boy	66.72807365	155.8995413
Steve	boy	71.96830565	201.5281774
Gordon	boy	76.02134748	235.9260606
Abe	boy	71.47610128	195.3926176
Pete	boy	67.36980864	176.6361636
Chris	boy	70.55524376	198.4602486
Clark	boy	69.86710128	185.71691
Gustave	boy	67.94757004	177.3477798
Orville	boy	74.10455886	215.7597035
Lorenzo	boy	69.1678363	187.0224203
Bruce	boy	66.55722857	171.5878843
Marcus	boy	66.70160499	172.8398091
Preston	boy	67.24606495	168.2802869
Bob	boy	69.05138548	163.8204889
Dock	boy	70.67274718	190.0234342
Donald	boy	65.49899512	156.8699517
Jackson	boy	65.18722085	172.6064826
Cecil	boy	67.56814301	169.063983
Barney	boy	73.81538569	231.3745081
Delbert	boy	71.60656421	207.2504768
Edmond	boy	67.72474924	172.1527722
Anderson	boy	68.23113195	199.827758
Christian	boy	65.92942171	168.0904122
Glenn	boy	71.54849571	197.8196148
Jefferson	boy	69.16438112	196.892315
Luke	boy	68.59765932	180.2217801
Neal	boy	71.05751089	189.1340124
Burt	boy	63.64405958	158.4227173
Ike	boy	71.1824554	208.9226827
Myron	boy	66.12867317	187.1411195
Tony	boy	65.05737312	157.5824315
Conrad	boy	68.09137436	181.644445
Joel	boy	70.9931439	204.7466782
Matt	boy	74.22117488	231.1301898
Riley	boy	69.32711818	186.2584296
Vincent	boy	64.93134219	181.0938696
Emory	boy	68.34684231	198.9209797
Isaiah	boy	70.92912508	203.3704632
Nick	boy	61.4778092	161.0287521
Ezra	boy	68.49081272	189.8066818
Green	boy	72.04988987	200.2028285
Juan	boy	72.52166703	221.8626503
Clifton	boy	71.23391139	214.0601482
Lucius	boy	72.25911519	201.7014216
Porter	boy	67.5650399	187.1870936
Arnold	boy	72.26760699	196.5274669
Bud	boy	62.600248	151.7207037
Jeremiah	boy	66.23643729	167.2975303
Taylor	boy	69.65043741	198.843696
Forrest	boy	69.28592141	178.789548
Roland	boy	70.72527874	193.5392521
Spencer	boy	68.82861496	197.737905
Burton	boy	66.01442823	184.4618115
Don	boy	66.41488206	155.1947717
Emmet	boy	66.61562439	160.9919899
Gustav	boy	68.03482178	189.0844617
Louie	boy	70.50239804	172.9857771
Morgan	boy	69.15772949	195.8952569
Ned	boy	70.79502261	215.7464553
Van	boy	65.19437712	166.7073731
Ambrose	boy	74.78571432	239.4643429
Chauncey	boy	71.06690628	184.2792458
Elisha	boy	69.33419779	199.9838909
Ferdinand	boy	69.89920395	191.4122311
General	boy	64.42519379	169.1094014
Julian	boy	67.8521307	194.7445225
Kenneth	boy	67.54906949	183.2665331
Mitchell	boy	74.76744684	210.3699087
Allie	boy	71.41894599	198.0424839
Josh	boy	67.12034439	172.6640904
Judson	boy	69.85958791	197.0708562
Lyman	boy	68.43081339	190.50581
Napoleon	boy	67.93348261	184.5554831
Pedro	boy	68.49534316	179.9298166
Berry	boy	65.24414341	159.5032198
Dewitt	boy	70.18535205	197.8845071
Ervin	boy	71.10413316	217.2696052
Forest	boy	68.44757854	187.907426
Lynn	boy	65.42057682	176.8616842
Pink	boy	67.70078811	185.1482021
Ruben	boy	74.22306306	223.3080403
Sanford	boy	71.16724587	206.9429818
Ward	boy	67.23077189	171.0169406
Douglas	boy	67.88055919	175.222848
Ole	boy	67.37637547	173.3103956
Omer	boy	68.76124693	181.1259735
Ulysses	boy	71.7052725	202.6090083
Walker	boy	69.38099479	199.85092
Wilbert	boy	73.71652763	223.5147223
Adelbert	boy	69.45337621	219.2617067
Benjiman	boy	70.78628981	211.2160809
Ivan	boy	71.76846374	200.798983
Jonas	boy	69.34345396	208.8097753
Major	boy	65.28602551	161.4200817
Abner	boy	70.92184441	207.8359446
Archibald	boy	68.59666269	180.8312378
Caleb	boy	68.60379643	176.8154762
Clint	boy	69.47874412	194.6037685
Dudley	boy	65.93089621	163.0084317
Granville	boy	68.5233453	173.2706572
King	boy	73.92912413	215.6200354
Mary	boy	71.19793782	210.134529
Merton	boy	66.55658687	185.0423241
Antonio	boy	71.74227623	187.9653554
Bennie	boy	69.74482933	188.1811248
Carroll	boy	66.75065413	179.5420171
Freeman	boy	69.69242226	211.718429
Josiah	boy	70.40351683	197.6921421
Milo	boy	69.01973611	186.287992
Royal	boy	64.73228716	166.1060724
Dick	boy	70.99807444	188.81177
Earle	boy	64.45981425	161.3787732
Elza	boy	69.74952258	193.4762588
Emerson	boy	71.52684881	189.2822461
Fletcher	boy	68.32791586	207.7849246
Judge	boy	70.76472016	199.3230943
Laurence	boy	71.41904963	209.8582566
Neil	boy	69.39047409	180.1754728
Roger	boy	72.00173222	196.2144145
Seth	boy	69.19147497	189.4388404
Glen	boy	66.16636328	165.5146074
Hugo	boy	67.272143	182.3943347
Jimmie	boy	70.9158354	189.5576375
Johnnie	boy	69.11988779	189.6259141
Washington	boy	67.40902587	170.1913254
Elwood	boy	72.93864904	216.0974547
Gust	boy	70.4909287	177.0677744
Harmon	boy	69.00825946	196.0511888
Jordan	boy	66.76210992	167.7004962
Simeon	boy	69.12066373	179.6078701
Wayne	boy	73.12626719	220.6614051
Wilber	boy	67.4868239	164.2952413
Clem	boy	64.95507833	156.5447863
Evan	boy	67.78248907	183.681029
Frederic	boy	67.6623988	170.3054935
Irwin	boy	66.47639701	168.6272639
Junius	boy	72.9870702	209.6379745
Lafayette	boy	69.56323228	195.346027
Loren	boy	71.00356014	194.3226014
Madison	boy	69.91563736	219.3679167
Mason	boy	71.69714179	205.1617483
Orval	boy	67.64994086	178.8826337
Abram	boy	68.29555456	181.7249315
Aubrey	boy	68.68725567	203.5603338
Elliott	boy	68.91577165	165.1558987
Hans	boy	68.96087967	197.9314296
Karl	boy	67.2472352	173.284033
Minor	boy	68.91586364	183.9477889
Wash	boy	65.8385445	139.5340469
Wilfred	boy	64.67107555	160.1885313
Allan	boy	66.29589772	163.6040022
Alphonse	boy	67.09758575	193.9551074
Dallas	boy	66.99828973	189.8933425
Dee	boy	70.9619709	184.223932
Isiah	boy	68.4208722	190.7955422
Jason	boy	67.65252759	188.2006794
Johnny	boy	75.62019316	226.2077799
Lawson	boy	70.54924202	197.8793731
Lew	boy	68.89083891	190.5134869
Micheal	boy	68.28453192	176.2465834
Orin	boy	64.99507826	177.7270945
Addison	boy	65.57577154	173.6915922
Cal	boy	69.30608824	210.4636875
Erastus	boy	65.70471542	170.1005633
Francisco	boy	67.80399101	173.4598918
Hardy	boy	69.21614731	184.9366903
Lucien	boy	68.01500601	194.2869459
Randolph	boy	61.92694894	149.1496848
Stewart	boy	67.26636272	192.4707696
Vern	boy	67.67682185	179.750808
Wilmer	boy	69.97090362	202.863293
Zack	boy	65.31346154	163.3573315
Adrian	boy	71.90600544	217.0277146
Alvah	boy	66.23390404	183.1612325
Bertram	boy	65.81494282	166.5836105
Clay	boy	72.84494786	205.2508892
Ephraim	boy	70.94944345	189.7030888
Fritz	boy	71.34380763	218.5863364
Giles	boy	71.05566416	203.139433
Grover	boy	61.92554729	139.9050703
Harris	boy	68.76245756	196.2938059
Isom	boy	67.58394143	179.9370112
Jesus	boy	67.36169467	164.1459224
Johnie	boy	65.87915656	168.1748644
Jonathan	boy	68.69476215	189.7425419
Lucian	boy	69.53486155	195.1703915
Malcolm	boy	66.63469083	190.4679588
Merritt	boy	69.80990157	204.4265983
Otho	boy	68.67987369	196.1516228
Perley	boy	71.61517875	209.6707739
Rolla	boy	69.68979533	190.9334005
Sandy	boy	70.90108637	197.9448324
Tomas	boy	68.00581399	186.7803378
Wilford	boy	70.61574398	188.6638321
Adolphus	boy	71.57119416	176.3766428
Angus	boy	73.01286326	209.3294834
Arther	boy	60.74811787	136.1678657
Carlos	boy	69.08211963	190.9351825
Cary	boy	69.33873763	191.4456543
Cassius	boy	67.75713771	184.9382299
Davis	boy	76.02708186	232.313471
Hamilton	boy	72.22761616	201.778854
Harve	boy	68.92104135	188.3288071
Israel	boy	65.33492768	174.6556973
Leander	boy	65.93240345	183.9433388
Melville	boy	70.46668931	187.517442
Merle	boy	73.18104362	213.8474529
Murray	boy	68.55087969	175.2195188
Pleasant	boy	68.52940825	169.5448054
Sterling	boy	63.59645542	144.5919224
Steven	boy	67.14424123	175.6791902
Axel	boy	70.81637062	197.1984016
Boyd	boy	73.53028481	222.9259167
Bryant	boy	66.14106892	165.4045453
Clement	boy	67.90684975	170.4172312
Erwin	boy	71.43337582	216.6339997
Ezekiel	boy	67.1126798	173.7075042
Foster	boy	73.28391797	217.8960397
Frances	boy	63.67258315	161.0131458
Geo	boy	69.2253203	193.7563258
Houston	boy	69.67012402	177.1191607
Issac	boy	70.48544817	204.8274497
Jules	boy	69.00467787	176.7318925
Larkin	boy	68.45789401	192.7618857
Mat	boy	66.02473378	166.9610205
Morton	boy	69.31816913	186.7379955
Orlando	boy	69.07774056	188.5061787
Pierce	boy	73.56227037	208.3614918
Prince	boy	66.08768889	161.4958143
Rollie	boy	73.52598433	214.9664592
Rollin	boy	69.67906022	205.1334355
Sim	boy	66.67678112	183.1973068
Stuart	boy	72.96166547	208.8950443
Wilburn	boy	68.24687214	207.9255765
Bennett	boy	71.95662589	210.6638278
Casper	boy	71.05863335	204.2728377
Christ	boy	66.97694995	195.1987301
Dell	boy	68.47800208	190.6860225
Egbert	boy	71.28444139	199.6353266
Elmo	boy	64.98045629	166.8215473
Fay	boy	66.76188387	178.797509
Gabriel	boy	68.76616172	185.7721575
Hector	boy	68.99254357	193.7549909
Horatio	boy	71.2951946	228.8005161
Lige	boy	69.0494784	192.3497017
Saul	boy	66.54148202	175.9834911
Smith	boy	68.51552345	176.1412392
Squire	boy	67.45971531	177.4825249
Tobe	boy	71.35738241	201.7607769
Tommie	boy	68.59040604	176.8430799
Wyatt	boy	69.73608671	185.5242604
Alford	boy	69.83385707	188.041029
Alma	boy	72.41058576	189.3844383
Alton	boy	65.43459687	166.096744
Andres	boy	66.26765677	170.2501787
Burl	boy	69.97430087	212.804259
Cicero	boy	71.20919422	196.1455062
Dean	boy	69.93740019	202.2790697
Dorsey	boy	71.38602219	201.3320069
Enos	boy	64.58878167	158.4540944
Howell	boy	68.79298442	174.4894863
Lou	boy	68.44574673	183.7833827
Loyd	boy	69.20157812	188.1035061
Mahlon	boy	69.42601731	176.1934298
Nat	boy	69.6062252	194.2007119
Omar	boy	72.88170697	194.1995089
Oran	boy	62.17833122	145.8988424
Parker	boy	68.87470662	191.8337092
Raleigh	boy	71.08008356	209.8535536
Reginald	boy	72.18253412	201.2614644
Rubin	boy	72.06275498	208.7818534
Seymour	boy	67.38005789	182.6734054
Wm	boy	67.93463453	166.4350688
Young	boy	70.80193026	193.3935426
Benjamine	boy	65.54912127	178.4481797
Carey	boy	70.19122448	205.9417907
Carlton	boy	71.77899537	199.2098424
Eldridge	boy	68.13028842	192.0295666
Elzie	boy	68.35948256	175.2608644
Garrett	boy	66.09035701	170.0064451
Isham	boy	71.58012314	205.3475962
Johnson	boy	73.53666772	196.0432951
Larry	boy	71.11553184	208.1452566
Logan	boy	70.79430255	202.8907578
Merrill	boy	71.72906048	188.595024
Mont	boy	63.19653037	162.4297274
Oren	boy	68.10111341	182.8523991
Pierre	boy	65.85609973	157.3174614
Rex	boy	68.3464565	178.6759921
Rodney	boy	69.56022893	187.2174859
Ted	boy	68.72830407	171.6209666
Webster	boy	70.15827765	200.5341783
West	boy	68.92333665	193.9273604
Wheeler	boy	64.3001742	155.489729
Willam	boy	70.45563306	192.527905
Al	boy	68.62406319	159.8624674
Aloysius	boy	69.66475174	176.2592744
Alvie	boy	69.05888454	171.7089263
Anna	boy	67.22698623	181.7096189
Art	boy	66.11579969	171.3866592
Augustine	boy	68.61738735	179.1320246
Bailey	boy	69.24901281	187.4693714
Benjaman	boy	69.64190618	182.0045223
Beverly	boy	72.79702836	214.4740355
Bishop	boy	75.04399507	208.526427
Clair	boy	70.97268413	190.2219929
Cloyd	boy	74.38801243	217.1437905
Coleman	boy	64.36216387	156.0738985
Dana	boy	71.32700107	206.3851911
Duncan	boy	67.17202444	178.1527814
Dwight	boy	74.40167189	228.8383958
Emile	boy	63.86792096	174.4733629
Evert	boy	68.88599177	164.2149026
Henderson	boy	72.13199022	212.1572757
Hunter	boy	68.40372617	206.0149398
Jean	boy	65.09265639	167.433533
Lem	boy	69.22967912	195.2186397
Luis	boy	71.94778826	209.1754891
Mathias	boy	67.46299066	182.3012856
Maynard	boy	69.31290864	190.1851469
Miguel	boy	63.73104817	160.3449039
Mortimer	boy	60.6798174	129.3010238
Nels	boy	70.66332308	195.6263191
Norris	boy	67.59403113	186.7514169
Pat	boy	74.64950788	227.5006451
Phil	boy	70.46707885	197.187532
Rush	boy	71.94401052	209.5562827
Santiago	boy	74.02575081	209.7592721
Sol	boy	70.78222816	220.4367864
Sydney	boy	64.72725696	169.207937
Thaddeus	boy	68.38302408	185.8456168
Thornton	boy	71.4692208	192.6914931
Tim	boy	66.94445374	177.0260878
Travis	boy	70.796979	199.9473831
Truman	boy	65.29243478	168.7102903
Watson	boy	61.75400983	123.528143
Webb	boy	62.48067131	160.2422382
Wellington	boy	67.80567987	197.082611
Winfred	boy	69.52599428	161.9709376
Wylie	boy	72.50075663	201.6550559
Alec	boy	70.48529474	194.7861983
Basil	boy	66.68973599	162.5654067
Baxter	boy	71.29191758	175.8109677
Bertrand	boy	71.7967672	209.3793102
Buford	boy	73.05634425	204.4603316
Burr	boy	68.85335437	210.8690842
Cleveland	boy	66.04544386	169.3262842
Colonel	boy	73.98590142	223.326105
Dempsey	boy	69.25161788	192.9468911
Early	boy	69.34065722	172.9048014
Ellsworth	boy	70.97626497	191.5721536
Fate	boy	63.56127763	157.1195445
Finley	boy	69.77015095	182.7954943
Gabe	boy	65.18847756	151.8869422
Garland	boy	69.97894082	193.3410828
Gerald	boy	69.75059715	185.4279701
Herschel	boy	71.17143115	195.3823108
Hezekiah	boy	70.57200178	174.1968873
Justus	boy	65.65108952	164.6498139
Lindsey	boy	67.13841414	163.8450013
Marcellus	boy	65.91808694	174.7199581
Olaf	boy	73.78663644	212.900556
Olin	boy	67.73725134	172.7942606
Pablo	boy	65.54407625	171.9803313
Rolland	boy	71.21391257	195.9234165
Turner	boy	65.59235403	174.8153485
Verne	boy	65.66755448	174.5668558
Volney	boy	61.97273588	140.2777497
Williams	boy	73.89993869	215.5597033
Almon	boy	72.34218364	215.8582339
Alois	boy	70.31169434	184.2438603
Alonza	boy	67.11556435	168.2021671
Anson	boy	65.93248176	151.3846182
Authur	boy	67.22774502	185.9701609
Benton	boy	70.11434363	203.2417318
Billie	boy	74.84149972	223.9456703
Cornelious	boy	64.52730263	148.4721859
Darius	boy	70.05125469	207.1946473
Denis	boy	71.83316878	205.1930618
Dillard	boy	72.83673969	209.4224843
Doctor	boy	73.30186575	199.1669287
Elvin	boy	66.39319245	165.0646095
Emma	boy	66.51516196	180.7605348
Eric	boy	69.27281261	202.2987602
Evans	boy	68.23195393	195.2619903
Gideon	boy	70.41386903	184.2326617
Haywood	boy	69.72688521	188.4537597
Hilliard	boy	65.51073389	157.2050253
Hosea	boy	69.13726936	196.5523243
Lincoln	boy	73.6661888	208.3661793
Lonzo	boy	65.89275253	158.1849857
Lucious	boy	68.35442896	184.598428
Lum	boy	70.42473053	197.9075211
Malachi	boy	72.08020115	202.8672367
Newt	boy	71.71112479	199.080779
Noel	boy	65.72916187	156.2239585
Orie	boy	63.8983382	168.299538
Palmer	boy	70.31600971	201.5106881
Pinkney	boy	65.78872979	174.5848799
Shirley	boy	69.82746419	196.930792
Sumner	boy	68.33115009	197.7567703
Terry	boy	67.74158927	165.6432833
Urban	boy	75.03388944	232.8861171
Uriah	boy	73.40405852	192.7324047
Valentine	boy	69.55476188	192.1816687
Waldo	boy	64.53903978	157.1292772
Warner	boy	67.54676147	163.4952026
Wong	boy	73.09647798	205.157578
Zeb	boy	66.55398107	171.4285919
Abel	boy	73.99160419	208.9645836
Alden	boy	70.86268806	209.759114
Archer	boy	71.5687337	206.2604578
Avery	boy	65.83839113	177.2116966
Carson	boy	70.27553366	211.7162538
Cullen	boy	61.773522	149.5148392
Doc	boy	74.82494531	220.3363669
Eben	boy	71.60514585	192.4279136
Elige	boy	67.26010358	163.3865127
Elizabeth	boy	70.92419443	199.7783726
Elmore	boy	75.05966865	218.583688
Ernst	boy	73.10087624	223.2064516
Finis	boy	70.66199203	217.9518826
Freddie	boy	67.14466735	171.2077789
Godfrey	boy	67.12315343	147.5379562
Guss	boy	69.52494396	170.0371863
Hamp	boy	65.22469166	160.8360745
Hermann	boy	68.41046282	185.1277355
Isadore	boy	68.7634637	177.0833882
Isreal	boy	67.93686881	188.8840968
Jones	boy	69.23782869	159.2448862
June	boy	68.46572392	188.079276
Lacy	boy	65.6942936	150.9606196
Lafe	boy	69.43099805	172.3258812
Leland	boy	66.13539142	166.3638187
Llewellyn	boy	70.87704813	186.3398244
Ludwig	boy	65.973065	187.6583791
Manford	boy	64.93911542	163.8801985
Maxwell	boy	68.36860332	196.9495064
Minnie	boy	69.52555131	189.7073988
Obie	boy	66.45560214	188.9748473
Octave	boy	69.47458176	177.3439177
Orrin	boy	68.7300987	184.130432
Ossie	boy	73.78127448	221.2400958
Oswald	boy	76.50188334	217.8823464
Park	boy	71.22570192	199.182763
Parley	boy	64.50621045	164.5003666
Ramon	boy	66.50381494	163.2698893
Rice	boy	69.21041304	187.6248203
Stonewall	boy	63.54636972	150.3466585
Theo	boy	69.73112843	202.7071024
Tillman	boy	68.60820846	181.7248365
Addie	boy	71.46413025	206.5908567
Aron	boy	69.509488	203.9854155
Ashley	boy	73.75963574	231.6086709
Bernhard	boy	68.27778676	195.1899302
Bertie	boy	72.45463342	200.2900045
Berton	boy	70.76919327	195.3530575
Buster	boy	70.45214074	188.0988373
Butler	boy	68.90409885	194.6597698
Carleton	boy	69.23842719	197.4120914
Carrie	boy	67.27784728	156.4163422
Clara	boy	71.46376469	207.768535
Clarance	boy	68.84063351	171.9211499
Clare	boy	71.40596471	216.9232912
Crawford	boy	70.14487407	190.5853768
Danial	boy	70.67969103	206.1198392
Dayton	boy	68.54111605	201.1088923
Dolphus	boy	71.43472691	206.5940588
Elder	boy	65.22082048	158.9871861
Ephriam	boy	70.77315142	208.2235661
Fayette	boy	69.76009479	187.8120619
Felipe	boy	63.96253068	168.3494568
Fernando	boy	70.30416327	196.8350517
Flem	boy	70.31684922	205.5218858
Florence	boy	67.40540788	164.5743913
Ford	boy	67.12150305	167.1915272
Harlan	boy	68.37757989	168.9973239
Hayes	boy	69.57823897	184.2198182
Henery	boy	62.53225328	168.1533262
Hoy	boy	69.33682153	184.1194153
Huston	boy	66.78746728	172.1754663
Ida	boy	75.39129223	218.6046973
Ivory	boy	70.21362908	189.6582738
Jonah	boy	71.10356362	196.7599362
Justin	boy	69.79388789	181.7231932
Lenard	boy	66.47184446	175.3891518
Leopold	boy	70.71371409	208.7104386
Lionel	boy	63.61871729	162.6749752
Manley	boy	70.54927972	191.3188108
